avg color red,avg color green,avg color blue,entropy of red,entropy of green,entropy of blue,avg entropy,width,height,aspect ratio,area,size,compression ratio,bit depth,total pixels,hue,saturation,value,hue median,saturation median,value median,output
120.7527179,117.5949852,117.077122,7.707025618,7.6367634,7.538594847,7.627461289,2592,1944,1.333333333,5038848,494158,0.098069638,24,5038848,0.449567706,0.122660178,0.495602193,0.578947368,0.113095238,0.576470588,0
126.3507849,135.7640139,140.8507353,7.327328809,7.131283816,7.355400529,7.271337718,2592,1944,1.333333333,5038848,687625,0.136464724,24,5038848,0.331715327,0.22501882,0.580754173,0.158333333,0.196581197,0.615686275,0
131.1259776,137.6984517,138.5847416,6.960465239,6.984922131,7.300504642,7.081964004,1944,2592,0.75,5038848,849973,0.168683993,24,5038848,0.441402071,0.150549004,0.565415729,0.515151515,0.070921986,0.556862745,0
46.40992306,31.99034402,30.42528372,5.73038751,6.040667973,6.520906777,6.097320753,2592,1944,1.333333333,5038848,285921,0.056743327,24,5038848,0.65086062,0.46845276,0.183524777,0.644444444,0.520833333,0.133333333,0
47.20678159,30.78296468,31.13232945,5.738332586,5.955319537,6.472698885,6.055450336,2592,1944,1.333333333,5038848,295033,0.058551677,24,5038848,0.671025215,0.470371913,0.186875726,0.658730159,0.518518519,0.145098039,0
140.312831,149.6196218,154.0809854,7.584068935,7.683294599,7.775771433,7.681044989,2592,1944,1.333333333,5038848,756484,0.150130347,24,5038848,0.309625339,0.211256851,0.631961193,0.166666667,0.14973262,0.670588235,0
121.8126766,126.9174766,132.6459461,7.718523678,7.708225706,7.682896209,7.703215198,1944,2592,0.75,5038848,534905,0.106156209,24,5038848,0.301642815,0.162517762,0.53266557,0.130952381,0.122807018,0.580392157,0
106.028438,103.3156511,111.0150874,7.383769026,7.331891845,7.460097254,7.391919375,2592,1944,1.333333333,5038848,457451,0.090784838,24,5038848,0.469848527,0.148841334,0.447591715,0.647058824,0.136054422,0.360784314,0
109.3213403,135.5551436,132.7574358,7.452374306,7.387611305,7.260856859,7.36694749,2592,1944,1.333333333,5038848,926769,0.183924778,24,5038848,0.321635128,0.325615728,0.567143743,0.2039801,0.333333333,0.549019608,0
109.2872811,135.451656,132.8512273,7.460447215,7.390337867,7.276288148,7.375691077,2592,1944,1.333333333,5038848,1290197,0.256049994,24,5038848,0.32173456,0.325560362,0.567278822,0.2039801,0.333333333,0.549019608,0
91.63292106,129.3207364,123.0926249,7.520361921,7.374491365,7.531633997,7.475495761,2592,1944,1.333333333,5038848,609570,0.12097408,24,5038848,0.239345088,0.39907584,0.520624445,0.194444444,0.395683453,0.466666667,0
114.7318901,119.4573664,119.7735879,7.674437237,7.656537449,7.564507354,7.631827346,2592,1944,1.333333333,5038848,747671,0.148381336,24,5038848,0.367895508,0.181505323,0.492400674,0.266666667,0.106796117,0.435294118,0
157.1443604,158.1432619,162.6407683,7.309479629,7.56634587,7.374979219,7.416934906,2592,1944,1.333333333,5038848,915376,0.181663745,24,5038848,0.360667934,0.219543172,0.698906377,0.305555556,0.21719457,0.721568627,0
75.75297667,91.32220639,92.93217954,7.382810162,7.296101683,7.190021819,7.289644555,2592,1944,1.333333333,5038848,316167,0.06274589,24,5038848,0.201959729,0.322086618,0.379761293,0.18699187,0.261904762,0.28627451,0
69.22966083,74.50991496,101.9863006,7.447067012,7.168500388,7.161367061,7.258978154,2592,1944,1.333333333,5038848,412720,0.081907611,24,5038848,0.29551635,0.404616762,0.402644404,0.058201058,0.416666667,0.28627451,0
69.22966083,74.50991496,101.9863006,7.447067012,7.168500388,7.161367061,7.258978154,2592,1944,1.333333333,5038848,412720,0.081907611,24,5038848,0.29551635,0.404616762,0.402644404,0.058201058,0.416666667,0.28627451,0
104.2469693,129.4232017,126.2599568,7.736802447,7.566069728,7.249974395,7.517615523,2592,1944,1.333333333,5038848,719935,0.142876904,24,5038848,0.294066379,0.384907657,0.529983366,0.2,0.38372093,0.466666667,0
124.8839177,118.7210364,118.9848791,7.259868446,6.877379567,6.828722269,6.988656761,2592,1944,1.333333333,5038848,303238,0.060180025,24,5038848,0.600101854,0.197476701,0.5162418,0.62,0.150326797,0.596078431,0
110.8800783,163.1095113,136.4348065,7.371469673,7.370168699,7.472209293,7.404615888,2592,1944,1.333333333,5038848,1532919,0.304220131,24,5038848,0.270086732,0.343199403,0.641277527,0.25297619,0.319444444,0.643137255,0
136.3988942,160.068598,156.7319834,7.475248504,7.346092966,7.512907727,7.444749733,2592,1944,1.333333333,5038848,866825,0.172028408,24,5038848,0.366507038,0.285502497,0.650662057,0.218106996,0.265432099,0.584313725,0
132.1889088,132.5528995,136.3440928,7.549738317,7.421998957,7.383966457,7.451901244,686,1280,0.5359375,878080,116775,0.132989022,24,878080,0.326199837,0.314855167,0.62296678,0.131944444,0.272727273,0.584313725,0
142.5004053,167.6184741,185.4355135,7.119588868,7.339595004,7.478388465,7.312524112,960,1280,0.75,1228800,154300,0.125569661,24,1228800,0.186685707,0.2578194,0.732289844,0.120915033,0.252252252,0.764705882,0
135.1185815,137.9412134,135.4671615,7.436726175,7.570180308,7.442773554,7.483226679,1280,960,1.333333333,1228800,100039,0.081411947,24,1228800,0.330364506,0.14965567,0.5753346,0.2,0.136363636,0.552941176,0
133.7471867,116.0239648,160.4272119,7.664072469,7.838974937,7.756621828,7.753223078,960,1280,0.75,1228800,178365,0.145153809,24,1228800,0.605010419,0.352141567,0.648870095,0.810457516,0.326180258,0.670588235,0
126.8958634,132.8731779,152.7499528,7.29546476,7.637463306,7.506498402,7.479808823,960,1280,0.75,1228800,155238,0.126333008,24,1228800,0.322541322,0.240062402,0.61521381,0.142857143,0.18705036,0.580392157,0
106.8299308,67.71604167,92.03737386,7.62968289,7.317704351,7.436601852,7.461329698,960,1280,0.75,1228800,135758,0.110480143,24,1228800,0.652391936,0.655303598,0.505092904,0.630434783,0.712871287,0.521568627,0
120.6927677,102.2694889,107.3540039,7.587858605,7.387943462,7.325582842,7.43379497,960,1280,0.75,1228800,128802,0.104819336,24,1228800,0.68921355,0.374519189,0.537069346,0.7125,0.328467153,0.529411765,0
136.3701823,151.3713932,169.0237891,7.047569724,7.300713056,7.40249195,7.250258243,320,240,1.333333333,76800,22691,0.295455729,24,76800,0.125913027,0.210115694,0.6646899,0.078703704,0.201117318,0.647058824,0
136.0927865,152.2738932,172.660612,7.178465355,7.481528012,7.461431924,7.37380843,320,240,1.333333333,76800,22834,0.297317708,24,76800,0.127913692,0.224284413,0.678943372,0.074561404,0.222222222,0.643137255,0
113.8120703,130.7699349,153.3556901,7.532867475,7.4645412,7.322039142,7.439815939,320,240,1.333333333,76800,22814,0.297057292,24,76800,0.152011213,0.262563584,0.605734528,0.076923077,0.240641711,0.639215686,0
121.7811719,141.7601432,175.5519271,7.223370511,7.287640337,7.432203418,7.314404756,320,240,1.333333333,76800,23057,0.300221354,24,76800,0.275654678,0.358161773,0.692037837,0.078947368,0.388571429,0.741176471,0
124.3839609,131.3879677,125.2018734,7.532474127,7.5413601,7.45256362,7.508799282,1600,1200,1.333333333,1920000,639165,0.332898438,24,1920000,0.420593884,0.180392203,0.538468196,0.351190476,0.146496815,0.48627451,0
157.0178375,163.4579505,159.8312224,7.161237925,7.191981254,7.012606519,7.121941899,1600,1200,1.333333333,1920000,662772,0.34519375,24,1920000,0.396791407,0.127646221,0.666049751,0.3125,0.111111111,0.635294118,0
86.13525656,108.5738339,142.1697048,7.433388715,7.425763267,7.254124359,7.371092114,2248,4000,0.562,8992000,932019,0.1036498,24,8992000,0.0676785,0.407874338,0.557535998,0.062121212,0.417322835,0.619607843,0
60.51644996,75.05800145,83.84502046,7.4071644,7.287914568,7.179453285,7.291510751,2248,4000,0.562,8992000,1187389,0.132049488,24,8992000,0.249650318,0.328415818,0.332463725,0.138888889,0.3671875,0.258823529,0
57.19495507,71.89588723,80.74559208,7.285631524,7.150015984,7.109587153,7.181744887,2248,4000,0.562,8992000,1145786,0.12742282,24,8992000,0.230437608,0.338921284,0.320413507,0.131313131,0.381165919,0.247058824,0
95.13657785,95.09504782,97.03540358,7.280068555,7.212271002,7.153070574,7.21513671,4000,2248,1.779359431,8992000,1256834,0.139772464,24,8992000,0.373207048,0.124501427,0.399403188,0.416666667,0.096774194,0.411764706,0
44.57647783,59.33822767,70.41842983,7.390652638,7.163439009,6.849381611,7.134491086,3000,4000,0.75,12000000,1862888,0.155240667,24,12000000,0.1922632,0.429182122,0.279592676,0.121794872,0.43030303,0.180392157,0
73.907546,94.58463108,114.0049187,7.552110578,7.529958464,7.492456466,7.524841836,3000,4000,0.75,12000000,1724059,0.143671583,24,12000000,0.135483138,0.3944679,0.449367973,0.102836879,0.422535211,0.470588235,0
89.88944475,86.4305585,111.3716595,7.308464289,7.064231761,7.175537921,7.182744657,3000,4000,0.75,12000000,1706379,0.14219825,24,12000000,0.445657299,0.237562714,0.446623337,0.366666667,0.1,0.501960784,0
68.88543683,64.897434,85.5942735,7.586125395,7.086132217,7.215240125,7.295832579,3000,4000,0.75,12000000,2067847,0.172320583,24,12000000,0.502206754,0.355535678,0.358291426,0.545454545,0.290909091,0.341176471,0
70.79440358,77.60241433,110.6067935,7.85455826,7.231726077,7.2213503,7.435878212,3000,4000,0.75,12000000,1838424,0.153202,24,12000000,0.335784429,0.355067895,0.439817361,0.138888889,0.307692308,0.4,0
84.37130505,90.30319695,110.5246477,7.743407762,7.392651538,7.234264869,7.456774723,2248,4000,0.562,8992000,1277900,0.142115214,24,8992000,0.307574859,0.236714171,0.43946425,0.152173913,0.177419355,0.447058824,0
102.0747592,92.77722965,118.4198729,7.748073171,7.382529275,7.422363024,7.517655157,2248,4000,0.562,8992000,1359838,0.151227536,24,8992000,0.579153206,0.299689279,0.494920013,0.621621622,0.238095238,0.509803922,0
58.14881461,69.05303536,95.72601145,7.614336683,7.089917049,6.988444448,7.230899393,2248,4000,0.562,8992000,1488116,0.165493327,24,8992000,0.276250017,0.392027217,0.379990318,0.12,0.352941176,0.376470588,0
115.3080787,114.8328046,127.7539057,7.378872064,7.306503034,7.406379704,7.363918267,2248,4000,0.562,8992000,1388289,0.15439157,24,8992000,0.397173334,0.236644559,0.53155405,0.444444444,0.177777778,0.560784314,0
222.1757911,227.1091149,236.5448453,3.80068634,4.018987327,4.947498211,4.255723959,2248,4000,0.562,8992000,758945,0.084402246,24,8992000,0.296440624,0.083461229,0.936240337,0.25,0.019607843,1,0
94.53274121,106.5370626,128.2958663,7.435843603,7.351599203,7.187755731,7.325066179,2248,4000,0.562,8992000,1595881,0.177477869,24,8992000,0.22993764,0.292333941,0.507852197,0.090909091,0.266990291,0.533333333,0
114.9741875,136.6604081,166.6919693,7.528592805,7.518203122,7.236830872,7.427875599,2248,4000,0.562,8992000,1391530,0.154752002,24,8992000,0.205930902,0.334386497,0.659333496,0.096899225,0.321637427,0.682352941,0
75.93956806,83.31602146,139.1810256,7.742702605,7.228525912,7.129412951,7.36688049,2248,4000,0.562,8992000,1333136,0.148258007,24,8992000,0.414474912,0.50444784,0.548319672,0.104444444,0.5,0.564705882,0
91.41126601,109.7665067,150.9518332,7.647753327,7.426687794,7.040351139,7.37159742,2248,4000,0.562,8992000,1324194,0.147263568,24,8992000,0.268525904,0.433597607,0.600026523,0.098290598,0.395918367,0.615686275,0
95.14827625,115.9598366,153.88111,7.584638665,7.426936404,7.114262588,7.375279219,2248,4000,0.562,8992000,1341094,0.149143016,24,8992000,0.242353468,0.417049917,0.610777561,0.098591549,0.378787879,0.623529412,0
96.13998754,111.4244308,143.2549416,7.582835765,7.32703459,7.125939693,7.345270016,2248,4000,0.562,8992000,1260221,0.140149133,24,8992000,0.246369078,0.365812369,0.571565522,0.098958333,0.353846154,0.576470588,0
95.86348932,112.0127474,146.8806854,7.585133521,7.470800235,7.331655957,7.462529904,2248,4000,0.562,8992000,1348715,0.149990547,24,8992000,0.240302246,0.382201554,0.581421712,0.097701149,0.356164384,0.560784314,0
102.8082468,118.7998986,149.7333724,7.500956777,7.6505504,7.583891767,7.578466315,2248,4000,0.562,8992000,1165664,0.129633452,24,8992000,0.157472065,0.366425594,0.588885033,0.081395349,0.293785311,0.556862745,0
133.6286006,149.760778,184.7463964,7.108155447,7.472898051,7.575003537,7.385352345,2248,4000,0.562,8992000,985533,0.10960109,24,8992000,0.176738069,0.297552109,0.725883004,0.083333333,0.244565217,0.749019608,0
100.5704615,110.3936244,121.8284323,7.712197218,7.653241036,7.629947566,7.665128607,2248,4000,0.562,8992000,1289717,0.143429382,24,8992000,0.192768157,0.202570452,0.482023583,0.096491228,0.172413793,0.494117647,0
82.84162789,94.89116681,110.3070567,7.692651925,7.585531348,7.521264621,7.599815965,2248,4000,0.562,8992000,1339844,0.149004004,24,8992000,0.157850896,0.275809331,0.43450324,0.086956522,0.25,0.447058824,0
86.48259175,106.4481103,133.893766,7.624569339,7.415833176,7.276702921,7.439035145,2248,4000,0.562,8992000,1129721,0.125636232,24,8992000,0.076836508,0.447159514,0.525170068,0.068376068,0.5,0.431372549,0
159.7859466,175.3230083,196.1618687,6.011007895,5.941643035,6.022192518,5.991614483,2248,4000,0.562,8992000,991380,0.110251335,24,8992000,0.176359361,0.210353736,0.772400758,0.094444444,0.235849057,0.780392157,0
60.9260536,63.27471408,64.51200222,5.961914414,5.998695146,5.76810119,5.90957025,2248,4000,0.562,8992000,862844,0.095956851,24,8992000,0.293876754,0.4215162,0.260447645,0.277777778,0.285714286,0.109803922,0
64.99619039,69.19790425,70.72042871,7.152381111,7.076993086,6.821048836,7.016807678,2248,4000,0.562,8992000,1180379,0.131269907,24,8992000,0.31614324,0.36542698,0.297440956,0.277777778,0.333333333,0.152941176,0
131.2778568,140.0417255,156.0512028,7.052823911,7.038043878,7.113796683,7.068221491,2248,4000,0.562,8992000,1442709,0.160443617,24,8992000,0.214756518,0.188374884,0.622068424,0.074074074,0.183431953,0.647058824,0
44.67668194,54.94416715,66.35298432,6.782698206,6.342540124,6.268280261,6.464506197,2248,4000,0.562,8992000,1254295,0.139490102,24,8992000,0.174777535,0.342596679,0.266280776,0.116666667,0.333333333,0.243137255,0
66.49819095,70.08926223,87.80360743,7.011373311,6.536051224,6.751034561,6.766153032,2248,4000,0.562,8992000,1152212,0.128137456,24,8992000,0.299788589,0.284288392,0.352667496,0.104166667,0.287356322,0.341176471,0
51.46580149,60.38159052,66.11110298,6.550443168,6.590673354,6.594042972,6.578386498,2248,4000,0.562,8992000,1252787,0.139322398,24,8992000,0.162152844,0.278538342,0.264638384,0.115384615,0.28,0.266666667,0
92.47756951,93.35693672,95.62633697,6.592410068,6.644773854,6.952493907,6.72989261,2248,4000,0.562,8992000,1262123,0.140360654,24,8992000,0.352588364,0.150298344,0.396116739,0.2,0.100917431,0.407843137,0
94.65295085,114.7952611,137.1780936,6.510552741,6.554716085,6.386067903,6.48377891,2248,4000,0.562,8992000,1325796,0.147441726,24,8992000,0.209753268,0.400871901,0.540426277,0.147058824,0.420600858,0.462745098,0
164.5807537,180.4483784,210.2657572,5.618620405,5.812696511,5.894750372,5.775355763,2248,4000,0.562,8992000,1040847,0.115752558,24,8992000,0.302250499,0.252105717,0.826178525,0.25,0.236966825,0.870588235,0
153.3682358,191.2607331,203.3401532,6.755389069,6.936223528,7.478767241,7.056793279,2248,4000,0.562,8992000,1650900,0.18359653,24,8992000,0.141138937,0.266409699,0.803379499,0.130434783,0.268867925,0.854901961,0
162.8621972,190.3278272,207.4576834,6.656003723,6.662100731,7.166779823,6.828294759,2248,4000,0.562,8992000,1951891,0.217069729,24,8992000,0.202401969,0.229019702,0.817169391,0.155251142,0.223529412,0.850980392,0
196.3320479,226.7915936,234.7365792,4.102307099,3.841920552,5.349667454,4.431298368,4000,2248,1.779359431,8992000,1099230,0.122245329,24,8992000,0.199177839,0.17659846,0.923347956,0.171171171,0.173611111,1,0
176.8186124,212.1802796,225.6992252,4.911761519,4.904864313,5.890233249,5.235619694,4000,2248,1.779359431,8992000,1260617,0.140193172,24,8992000,0.205401668,0.233419121,0.887391326,0.166666667,0.274509804,1,0
146.8227251,184.9808708,199.157087,5.925029407,5.986597758,5.70107761,5.870901592,4000,2248,1.779359431,8992000,1418082,0.157704849,24,8992000,0.180635017,0.299165364,0.782641367,0.153333333,0.390756303,0.815686275,0
116.4617047,150.5386769,187.1608618,6.826200182,7.162939054,7.055583514,7.014907583,2248,4000,0.562,8992000,1935561,0.21525367,24,8992000,0.104739716,0.378577472,0.73505993,0.083333333,0.362637363,0.737254902,0
80.73908774,110.832962,123.2715905,7.764993097,7.639767931,7.279210746,7.561323925,4000,2248,1.779359431,8992000,1401088,0.155814947,24,8992000,0.164359294,0.357452618,0.490665145,0.12244898,0.355,0.447058824,0
86.72426946,114.095547,123.9643068,7.662655789,7.705016512,7.302533498,7.556735266,4000,2248,1.779359431,8992000,1486471,0.165310387,24,8992000,0.205242624,0.328687433,0.503812041,0.146464646,0.327044025,0.458823529,0
85.68009586,112.5827877,124.3187856,7.727098395,7.716175904,7.30997034,7.58441488,4000,2248,1.779359431,8992000,1378766,0.153332518,24,8992000,0.216242113,0.325164821,0.501811975,0.151898734,0.324444444,0.454901961,0
96.81384242,116.8930542,137.451345,7.592874363,7.598523868,7.395066701,7.528821644,2248,4000,0.562,8992000,1485686,0.165223087,24,8992000,0.206321434,0.314076598,0.545283085,0.099358974,0.289655172,0.541176471,0
86.67968161,101.0100356,126.2675038,7.606564055,7.442134925,7.118575828,7.389091603,2248,4000,0.562,8992000,1399891,0.155681828,24,8992000,0.17936146,0.312687652,0.499277684,0.068181818,0.288461538,0.494117647,0
103.4277219,124.277661,141.3873003,7.303181206,7.167654621,6.988823756,7.153219861,2248,4000,0.562,8992000,1492783,0.166012344,24,8992000,0.148701558,0.297228948,0.55798648,0.085185185,0.321678322,0.568627451,0
118.6228774,139.0224692,155.6275713,6.85129083,6.70475674,6.595877982,6.717308518,2248,4000,0.562,8992000,1436114,0.159710187,24,8992000,0.153029054,0.285474682,0.613038295,0.094444444,0.31884058,0.588235294,0
111.8513502,119.9078032,133.2133889,6.576078215,6.337806189,6.28279827,6.398894225,2248,4000,0.562,8992000,1208942,0.134446397,24,8992000,0.190290299,0.210652407,0.524774406,0.08974359,0.220779221,0.419607843,0
101.2555037,116.0309181,138.7966559,6.876754596,6.652415831,6.620470495,6.716546974,2248,4000,0.562,8992000,1249142,0.138917037,24,8992000,0.128984856,0.315574083,0.544898345,0.074074074,0.371069182,0.490196078,0
134.7208211,142.2906077,156.7916534,5.8687561,5.650823418,5.674182855,5.731254124,2248,4000,0.562,8992000,969614,0.107830738,24,8992000,0.183409904,0.211341972,0.61626686,0.083333333,0.227941176,0.556862745,0
123.6449472,137.6303136,158.7575611,7.469255003,7.474733751,7.216394188,7.386794314,4000,2248,1.779359431,8992000,1326161,0.147482318,24,8992000,0.229495896,0.295863075,0.64014758,0.087719298,0.344370861,0.694117647,0
108.7086212,126.6194411,152.5069119,7.467496264,7.549294982,7.241443061,7.419411436,2248,4000,0.562,8992000,1491295,0.165846864,24,8992000,0.205929189,0.342018324,0.613882882,0.088888889,0.387878788,0.647058824,0
107.7952761,125.5484522,155.4224893,7.277931501,7.35386963,7.102038333,7.244613154,2248,4000,0.562,8992000,1243213,0.138257673,24,8992000,0.091022133,0.328258993,0.609500934,0.066037736,0.174757282,0.62745098,0
143.2266419,146.1087024,151.5412716,7.418677215,7.23352391,6.947444746,7.199881957,4000,2248,1.779359431,8992000,1018682,0.113287589,24,8992000,0.315431422,0.157046965,0.605527875,0.138888889,0.053191489,0.737254902,0
209.5353883,214.6245845,219.9735564,3.834457889,3.579817852,3.511946358,3.642074033,4000,2248,1.779359431,8992000,706496,0.078569395,24,8992000,0.238437594,0.088142505,0.868594119,0.25,0.007843137,1,0
197.4748247,206.9856108,214.5746601,4.541456153,4.321284133,4.434618552,4.432452946,4000,2248,1.779359431,8992000,708229,0.078762122,24,8992000,0.267002902,0.109928943,0.847636082,0.25,0.007843137,1,0
130.9185991,144.491516,160.7577732,7.211247463,7.332949351,7.049814015,7.19800361,2248,4000,0.562,8992000,1266367,0.140832629,24,8992000,0.294896056,0.270473997,0.648227494,0.109452736,0.127906977,0.674509804,0
113.8502911,117.6741304,122.0043035,7.66580383,7.502040534,7.282655251,7.483499872,2248,4000,0.562,8992000,1050747,0.116853536,24,8992000,0.313579411,0.175940297,0.497454026,0.1875,0.113402062,0.454901961,0
113.6420285,137.9926353,155.2650047,7.532505987,7.353461228,7.147390367,7.344452527,4000,2248,1.779359431,8992000,1529743,0.170122665,24,8992000,0.106108931,0.266882382,0.610565814,0.090909091,0.264705882,0.631372549,0
106.8318687,130.0643491,150.7095424,7.587650793,7.390063508,7.131362532,7.369692278,2248,4000,0.562,8992000,1557652,0.173226423,24,8992000,0.105199074,0.286101833,0.59230948,0.083333333,0.290816327,0.631372549,0
115.3260107,131.2038044,136.4602456,7.461509474,7.243712135,7.158013931,7.28774518,4000,2248,1.779359431,8992000,1364916,0.15179226,24,8992000,0.242928313,0.25178067,0.549924405,0.16091954,0.285714286,0.521568627,0
130.4616905,139.5683605,143.9744775,7.368739758,7.161281294,7.005060139,7.178360397,4000,2248,1.779359431,8992000,1200830,0.133544262,24,8992000,0.301886302,0.22187948,0.588720646,0.170634921,0.152631579,0.725490196,0
119.1551184,131.148333,140.8871008,7.48495575,7.306644239,7.222073145,7.337891045,4000,2248,1.779359431,8992000,1259432,0.140061388,24,8992000,0.239282342,0.244516514,0.566037789,0.125,0.268292683,0.576470588,0
104.3950216,121.941716,141.1307097,7.485448454,7.215767196,7.067827009,7.256347553,4000,2248,1.779359431,8992000,1207501,0.134286143,24,8992000,0.089001476,0.321943081,0.553641478,0.074074074,0.376344086,0.568627451,0
150.9088534,166.7634567,167.9651787,6.675560937,6.604047619,6.916920742,6.732176433,4000,2248,1.779359431,8992000,776799,0.086387789,24,8992000,0.290349417,0.165463255,0.671994335,0.1875,0.048076923,0.760784314,0
128.283529,149.2228697,145.0808068,6.928162524,6.836918528,7.065661121,6.943580724,4000,2248,1.779359431,8992000,1121399,0.124710743,24,8992000,0.33437288,0.26183519,0.601194319,0.199404762,0.115942029,0.658823529,0
106.0248644,135.746279,162.0998928,7.128396482,6.843203031,7.076271331,7.015956948,2248,4000,0.562,8992000,1259069,0.140021019,24,8992000,0.117413897,0.372803391,0.64043953,0.06969697,0.36453202,0.662745098,0
117.4360592,142.7219135,135.4482589,7.392483382,7.293669492,7.088171657,7.258108177,4000,2248,1.779359431,8992000,1845536,0.205241993,24,8992000,0.239082456,0.180413804,0.56240739,0.222222222,0.165,0.552941176,0
140.9836223,161.5888821,161.637769,6.76723546,6.609380945,6.953641582,6.776752663,4000,2248,1.779359431,8992000,943829,0.10496319,24,8992000,0.324462576,0.255692797,0.666872946,0.18974359,0.138755981,0.752941176,0
131.1505256,157.4655651,155.600278,6.928311405,6.589075282,6.976688926,6.831358537,4000,2248,1.779359431,8992000,1120159,0.124572843,24,8992000,0.293327604,0.285244456,0.642229008,0.196759259,0.145728643,0.71372549,0
118.9487134,147.9017313,153.7005963,6.948072429,6.80251559,7.106195432,6.95226115,4000,2248,1.779359431,8992000,993259,0.110460298,24,8992000,0.210600076,0.295534243,0.616098421,0.183823529,0.358974359,0.650980392,0
115.3207387,137.6569387,136.1082145,7.102524447,6.95517097,7.128453643,7.062049686,4000,2248,1.779359431,8992000,1278568,0.142189502,24,8992000,0.308218862,0.294957956,0.565314134,0.2,0.186666667,0.615686275,0
118.5415803,158.3106774,198.3466437,6.60439315,6.391212997,6.353643355,6.449749834,4000,2248,1.779359431,8992000,1068880,0.118870107,24,8992000,0.152070614,0.394526952,0.779089654,0.085760518,0.475961538,0.796078431,0
105.493123,151.2761758,184.7699895,6.803934868,6.530111199,6.544412337,6.626152801,4000,2248,1.779359431,8992000,1222407,0.135943839,24,8992000,0.18449061,0.453762134,0.738476565,0.098484848,0.521327014,0.745098039,0
119.0021499,115.0272464,110.4831674,7.643791458,7.695403834,7.700111018,7.67976877,4160,2336,1.780821918,9717760,3420598,0.351994493,24,9717760,0.472092207,0.164925554,0.484179438,0.574074074,0.146341463,0.462745098,0
111.294817,106.891859,101.9187778,7.593309,7.655913316,7.664143134,7.637788484,4160,2336,1.780821918,9717760,3404202,0.350307272,24,9717760,0.477914316,0.166460157,0.451597387,0.574561404,0.140350877,0.415686275,0
130.4411058,121.7536426,128.5034354,6.957295152,6.986837462,6.942856251,6.962329622,1456,2592,0.561728395,3773952,1014859,0.268911475,24,3773952,0.656909752,0.130402733,0.533447593,0.738095238,0.13253012,0.466666667,0
147.9683094,144.0686434,143.2861128,7.828116591,7.816705263,7.745256698,7.796692851,2336,4160,0.561538462,9717760,3374958,0.347297937,24,9717760,0.438415578,0.143642557,0.608291701,0.571428571,0.096938776,0.619607843,0
145.8476268,143.0465909,140.9925844,7.833316672,7.823268833,7.759362162,7.805315889,2336,4160,0.561538462,9717760,3362486,0.346014514,24,9717760,0.421953803,0.145848124,0.600477296,0.533333333,0.100628931,0.607843137,0
128.3067172,126.2878841,126.0503758,7.819421541,7.870725362,7.845150598,7.845099167,2336,4160,0.561538462,9717760,3000549,0.308769614,24,9717760,0.397110871,0.167089738,0.537008422,0.441176471,0.111111111,0.549019608,0
130.8239378,128.7617057,127.3938251,7.830294012,7.854152761,7.840934568,7.84179378,2336,4160,0.561538462,9717760,2946036,0.303159987,24,9717760,0.408873161,0.150065514,0.541065052,0.533333333,0.090909091,0.533333333,0
131.8553145,129.2460457,127.9872983,7.827780158,7.855579126,7.832740563,7.838699949,2336,4160,0.561538462,9717760,3214467,0.330782711,24,9717760,0.425232403,0.156083152,0.545311276,0.554263566,0.098214286,0.541176471,0
127.4164968,131.143146,138.0464954,7.779394423,7.784768297,7.790771642,7.78497812,2336,4160,0.561538462,9717760,3211275,0.33045424,24,9717760,0.433704563,0.194421375,0.577707636,0.511111111,0.110497238,0.592156863,0
115.7112499,119.4622406,125.2205533,7.80019069,7.733534394,7.705037747,7.746254277,2336,4160,0.561538462,9717760,3107672,0.319793039,24,9717760,0.426131749,0.230727684,0.537574972,0.454666667,0.129310345,0.568627451,0
124.2611372,133.8890272,143.9588103,7.692107294,7.753514882,7.759305618,7.734975931,2336,4160,0.561538462,9717760,2813043,0.289474426,24,9717760,0.386222036,0.222199531,0.593966777,0.366666667,0.128342246,0.619607843,0
154.065514,152.7685666,151.0469269,7.818521013,7.793864796,7.738621115,7.783668975,2336,4160,0.561538462,9717760,3734754,0.384322519,24,9717760,0.445320532,0.119531264,0.630742686,0.5625,0.08125,0.631372549,0
134.8816092,134.0328264,132.367159,7.784401402,7.760869934,7.738164336,7.761145224,2336,4160,0.561538462,9717760,3693637,0.3800914,24,9717760,0.432909586,0.129577343,0.554113637,0.516666667,0.083333333,0.537254902,0
149.8601913,147.290366,145.9190363,7.75781212,7.754426441,7.713525885,7.741921482,2336,4160,0.561538462,9717760,3156166,0.324783283,24,9717760,0.463938376,0.126830891,0.611654455,0.581845238,0.080291971,0.603921569,0
114.4515717,109.6324063,109.930904,7.678902004,7.644733145,7.648773522,7.657469557,1456,2592,0.561728395,3773952,1237214,0.327829819,24,3773952,0.524949741,0.16603759,0.474824495,0.609756098,0.129032258,0.470588235,0
118.039448,115.5588354,120.3925477,7.66535048,7.586381536,7.570620472,7.60745083,1456,2592,0.561728395,3773952,1355527,0.359179714,24,3773952,0.451388515,0.121212069,0.497835381,0.604166667,0.1,0.521568627,0
113.0889752,110.4504761,113.3380369,7.660648842,7.59372935,7.576791865,7.610390019,1456,2592,0.561728395,3773952,1432853,0.379669111,24,3773952,0.459463146,0.130437125,0.474689223,0.604166667,0.103225806,0.490196078,0
